"","x"
"5001",9.674859009
"5002",9.170487055
"5003",9.905296009
"5004",9.758040228
"5005",10.30195005
"5006",9.064561475
"5007",8.61908236
"5008",10.02894524
"5009",7.218030944
"5010",7.462001165
"5011",11.18470771
"5012",10.9746352
"5013",11.15548525
"5014",7.861949313
"5015",9.609498355
"5016",10.40698073
"5017",13.25052032
"5018",7.160814946
"5019",7.500661154
"5020",5.491559219
"5021",9.483733567
"5022",11.39458071
"5023",13.84338247
"5024",9.217616102
"5025",8.593424178
"5026",9.788752914
"5027",8.117930023
"5028",8.766030425
"5029",9.080436275
"5030",8.212446138
"5031",9.725961715
"5032",7.003546303
"5033",13.4230865
"5034",7.859173252
"5035",13.15360769
"5036",11.60265323
"5037",9.908812135
"5038",10.10104957
"5039",12.88853668
"5040",10.01997959
"5041",8.51412661
"5042",6.987529378
"5043",11.22568124
"5044",9.697653897
"5045",9.501798187
"5046",11.62279582
"5047",9.483815774
"5048",6.053292067
"5049",5.409090669
"5050",7.600990503
"5051",9.426040284
"5052",11.49347837
"5053",8.998923983
"5054",8.727107481
"5055",7.81230381
"5056",9.720961228
"5057",10.52719092
"5058",9.924062258
"5059",6.225537246
"5060",9.495937701
"5061",8.14861145
"5062",10.97337992
"5063",10.11939829
"5064",10.34473821
"5065",9.267481091
"5066",9.787135253
"5067",10.55864734
"5068",8.827449954
"5069",10.11759664
"5070",8.188589529
"5071",7.910186972
"5072",7.85125655
"5073",11.72854317
"5074",9.559498743
"5075",7.943945538
"5076",9.459182966
"5077",10.46095791
"5078",12.52294466
"5079",10.57504501
"5080",9.182809816
"5081",7.586162386
"5082",9.440365631
"5083",5.750191763
"5084",9.215867482
"5085",9.295893202
"5086",9.865369327
"5087",8.188183578
"5088",10.93065963
"5089",11.97453504
"5090",9.555801147
"5091",9.787115183
"5092",6.197417982
"5093",9.865498719
"5094",11.81380316
"5095",11.5512539
"5096",9.805151701
"5097",7.910600055
"5098",8.611274082
"5099",10.57684168
"5100",10.69894107
"5101",12.09744158
"5102",9.566421741
"5103",11.17241113
"5104",6.551431489
"5105",11.61217589
"5106",12.17214737
"5107",7.894511657
"5108",11.48981603
"5109",6.299912637
"5110",9.870259802
"5111",11.74831002
"5112",6.630575616
"5113",12.29419648
"5114",8.740519175
"5115",10.4806148
"5116",9.263220248
"5117",11.37802245
"5118",8.529602093
"5119",10.38658464
"5120",9.712876603
"5121",7.327584208
"5122",9.271545387
"5123",13.4818039
"5124",8.783011809
"5125",9.549726029
"5126",7.244308407
"5127",11.74681345
"5128",9.007433477
"5129",6.336501711
"5130",9.045470492
"5131",11.90068437
"5132",7.430653025
"5133",8.859297062
"5134",12.20445232
"5135",11.52801518
"5136",8.895738008
"5137",11.27112611
"5138",7.092171238
"5139",7.402730991
"5140",12.4932708
"5141",12.26566401
"5142",8.679722667
"5143",10.31851819
"5144",11.73505372
"5145",8.130957749
"5146",12.19434378
"5147",8.091850064
"5148",9.927667248
"5149",9.299296104
"5150",10.58956922
"5151",7.331026418
"5152",11.78996739
"5153",8.071387317
"5154",9.037960156
"5155",9.327243298
"5156",7.580095853
"5157",10.05874019
"5158",9.330891002
"5159",8.582311196
"5160",10.27324617
"5161",6.917621724
"5162",6.303957402
"5163",10.17695492
"5164",4.775977434
"5165",12.29450862
"5166",9.566496028
"5167",6.752922982
"5168",7.880286636
"5169",11.60491188
"5170",10.98133287
"5171",12.3022005
"5172",10.54497681
"5173",9.288958418
"5174",10.75874479
"5175",6.829670577
"5176",11.51059678
"5177",7.564203214
"5178",10.88802345
"5179",9.778334197
"5180",5.346514163
"5181",7.771112586
"5182",10.16539646
"5183",7.761586682
"5184",6.670822311
"5185",7.469761146
"5186",9.551186712
"5187",7.468073768
"5188",9.166775451
"5189",8.895808842
"5190",10.31428429
"5191",11.37439459
"5192",12.39036688
"5193",11.00926279
"5194",10.09658906
"5195",8.34664904
"5196",9.532991507
"5197",8.541618702
"5198",11.06054037
"5199",9.255036953
"5200",9.790436898
"5201",11.60726689
"5202",6.597861261
"5203",10.05199349
"5204",9.117083877
"5205",9.024565562
"5206",7.968125194
"5207",7.175097003
"5208",8.98538376
"5209",5.710108447
"5210",6.55488423
"5211",11.05233757
"5212",11.88655938
"5213",11.13908533
"5214",6.33421101
"5215",11.12791389
"5216",9.293573474
"5217",6.725806931
"5218",8.699088445
"5219",12.44065488
"5220",3.978132757
"5221",10.16700032
"5222",11.21437958
"5223",11.82876151
"5224",5.43125039
"5225",4.867347704
"5226",9.320083128
"5227",8.20158377
"5228",6.296263037
"5229",11.24836121
"5230",11.18061462
"5231",8.189101454
"5232",9.008684417
"5233",10.9490418
"5234",14.69033748
"5235",9.332031669
"5236",11.16251467
"5237",7.849390419
"5238",11.64770325
"5239",8.783338703
"5240",5.665514748
"5241",10.53603313
"5242",7.845857209
"5243",7.939070868
"5244",8.794898696
"5245",9.424600551
"5246",10.00508472
"5247",9.682136513
"5248",7.207860426
"5249",11.06099513
"5250",8.232391515
"5251",9.156516425
"5252",9.752299479
"5253",7.69770702
"5254",10.62048477
"5255",10.91517658
"5256",11.98469801
"5257",7.562767668
"5258",10.15021173
"5259",7.824309569
"5260",9.089534853
"5261",8.914731848
"5262",10.90417346
"5263",11.03142865
"5264",7.643640322
"5265",8.072642912
"5266",10.13847484
"5267",11.54355694
"5268",13.4224687
"5269",7.353411784
"5270",13.47072476
"5271",8.420236726
"5272",7.636824799
"5273",9.477922877
"5274",9.203239996
"5275",9.541523202
"5276",9.54740742
"5277",10.4083744
"5278",12.57307458
"5279",10.38241123
"5280",7.247023752
"5281",9.676268472
"5282",11.44644838
"5283",10.18641815
"5284",9.028719043
"5285",12.34468034
"5286",10.26919354
"5287",12.70182649
"5288",12.80978859
"5289",10.87008757
"5290",11.43448594
"5291",9.234125519
"5292",9.61937253
"5293",10.15972683
"5294",11.2466977
"5295",9.579022941
"5296",12.87646361
"5297",10.41084719
"5298",10.17436551
"5299",9.010811971
"5300",9.396838095
"5301",8.949884386
"5302",12.15803918
"5303",11.74150526
"5304",12.23824957
"5305",7.208217825
"5306",6.700318634
"5307",8.1852171
"5308",5.806500806
"5309",10.76056105
"5310",8.923842493
"5311",12.38571683
"5312",10.83673968
"5313",10.07864
"5314",7.567266161
"5315",12.31859789
"5316",8.046017766
"5317",11.49645661
"5318",8.777287422
"5319",6.535900728
"5320",9.451552591
"5321",9.567657085
"5322",7.362953386
"5323",12.10230173
"5324",7.833058782
"5325",9.049831199
"5326",8.058886258
"5327",10.22014384
"5328",10.31225228
"5329",11.31505854
"5330",7.36026142
"5331",6.583291996
"5332",8.964048889
"5333",7.555294595
"5334",9.875037105
"5335",7.823784253
"5336",9.889476843
"5337",9.828471149
"5338",9.080705256
"5339",6.939984793
"5340",9.320528967
"5341",9.410253009
"5342",7.823512252
"5343",9.019086042
"5344",5.834473186
"5345",3.157437684
"5346",11.24035486
"5347",9.347622121
"5348",9.150310735
"5349",11.269753
"5350",10.29096709
"5351",8.398374067
"5352",12.13678106
"5353",8.53667041
"5354",9.466842608
"5355",9.016439923
"5356",11.23466364
"5357",10.23670109
"5358",9.85303814
"5359",10.86707353
"5360",8.945371224
"5361",8.971164491
"5362",9.255436259
"5363",11.09902821
"5364",10.15825142
"5365",7.633828417
"5366",10.40823141
"5367",8.289195276
"5368",8.356561845
"5369",7.93182749
"5370",3.858458232
"5371",8.468334111
"5372",6.933857519
"5373",8.749802463
"5374",9.629299491
"5375",8.128970311
"5376",10.84712847
"5377",10.10196053
"5378",11.59183074
"5379",11.48688217
"5380",11.38645964
"5381",12.18677208
"5382",8.001731436
"5383",7.084120386
"5384",7.031775831
"5385",9.097170197
"5386",5.206788099
"5387",8.352888089
"5388",10.79678609
"5389",11.80843056
"5390",3.49084264
"5391",9.554271918
"5392",9.926621631
"5393",11.05055443
"5394",6.588872261
"5395",11.48585086
"5396",11.20959055
"5397",6.357023505
"5398",10.63611403
"5399",7.855090567
"5400",11.03154672
"5401",14.80226469
"5402",12.23431118
"5403",7.342707146
"5404",10.00666458
"5405",13.02976866
"5406",10.78155734
"5407",9.952011787
"5408",7.483356027
"5409",10.0419292
"5410",11.38419545
"5411",11.50650961
"5412",11.56322823
"5413",10.96657017
"5414",10.85013972
"5415",10.63264213
"5416",12.00046431
"5417",12.59531623
"5418",10.28290829
"5419",7.85882991
"5420",7.974928588
"5421",10.36613588
"5422",6.49978613
"5423",12.04605535
"5424",9.74734247
"5425",6.499633476
"5426",6.64797709
"5427",8.296346834
"5428",12.21018188
"5429",8.795300523
"5430",8.3445216
"5431",12.23012872
"5432",7.711944635
"5433",6.818217252
"5434",11.5589164
"5435",9.151446992
"5436",7.318994688
"5437",7.908936222
"5438",14.38263429
"5439",5.455301798
"5440",12.53567203
"5441",7.89261192
"5442",7.862145155
"5443",6.489430698
"5444",12.29617586
"5445",8.971994773
"5446",7.748397493
"5447",10.69223621
"5448",7.902358717
"5449",8.205376553
"5450",11.70176951
"5451",11.05456316
"5452",11.08863916
"5453",7.196554544
"5454",8.971107526
"5455",14.48114886
"5456",9.276658326
"5457",8.402110932
"5458",10.2077777
"5459",10.59153584
"5460",7.894192555
"5461",10.27371109
"5462",5.92135507
"5463",5.19403249
"5464",8.006756459
"5465",10.57729994
"5466",9.691862594
"5467",10.43512408
"5468",6.885721202
"5469",6.824807272
"5470",6.997131528
"5471",7.329060201
"5472",9.721431807
"5473",7.713759946
"5474",9.30648406
"5475",9.405853674
"5476",13.17055415
"5477",10.11037939
"5478",5.346512591
"5479",10.11685238
"5480",10.22926138
"5481",9.321651767
"5482",9.336889278
"5483",7.021352276
"5484",8.053420056
"5485",7.848530401
"5486",10.51000044
"5487",9.601072413
"5488",9.404707953
"5489",9.668488922
"5490",12.88626052
"5491",7.529719561
"5492",7.924196457
"5493",8.596537904
"5494",7.993232285
"5495",9.502051427
"5496",2.4871538
"5497",10.92188408
"5498",13.13185646
"5499",7.876541288
"5500",9.554365731
"5501",11.63978915
"5502",10.99185576
"5503",9.382815669
"5504",8.512708766
"5505",8.253011641
"5506",9.753112815
"5507",10.12880911
"5508",9.633689855
"5509",9.92029566
"5510",7.56961376
"5511",8.361608784
"5512",10.10958287
"5513",7.606505442
"5514",9.104601635
"5515",9.55386068
"5516",8.238837127
"5517",12.59083281
"5518",5.97107559
"5519",9.931195673
"5520",7.67216913
"5521",13.26514769
"5522",9.965062366
"5523",10.16511028
"5524",12.43737444
"5525",11.86415164
"5526",9.026930413
"5527",6.89841296
"5528",13.22955202
"5529",11.09953334
"5530",11.50538779
"5531",6.488400021
"5532",9.101072063
"5533",8.22584705
"5534",7.029905698
"5535",11.55569529
"5536",6.953920107
"5537",7.574776967
"5538",13.78460084
"5539",8.600120696
"5540",7.315032505
"5541",9.289374845
"5542",8.048843143
"5543",12.1877419
"5544",7.463631225
"5545",10.38655888
"5546",12.04128482
"5547",14.39687732
"5548",8.431017388
"5549",7.778920724
"5550",11.80271585
"5551",10.33433086
"5552",9.898124119
"5553",10.68970089
"5554",8.394491906
"5555",6.770294772
"5556",8.343723714
"5557",11.40494089
"5558",9.409677746
"5559",10.96210926
"5560",10.97652304
"5561",9.460262196
"5562",9.757022541
"5563",5.263119438
"5564",9.523557324
"5565",12.36575203
"5566",8.159438619
"5567",10.75993038
"5568",10.34351125
"5569",10.21077453
"5570",10.32721864
"5571",8.385689177
"5572",14.76189626
"5573",11.29068881
"5574",7.827913582
"5575",9.090996581
"5576",5.664239394
"5577",8.796931238
"5578",13.71650502
"5579",7.736657096
"5580",9.035190574
"5581",7.774003843
"5582",7.199933653
"5583",8.959830365
"5584",12.57143101
"5585",10.80415165
"5586",8.745889974
"5587",9.686257126
"5588",9.334325847
"5589",8.508128477
"5590",9.381185288
"5591",9.673734563
"5592",10.13595616
"5593",7.413475886
"5594",8.810836534
"5595",10.8639602
"5596",6.165761237
"5597",8.214746794
"5598",8.228780968
"5599",7.627842228
"5600",6.867326879
"5601",9.894764605
"5602",12.09292686
"5603",12.09099946
"5604",8.985669344
"5605",7.007028914
"5606",9.425391753
"5607",9.238613391
"5608",8.006602923
"5609",11.24498572
"5610",7.889358331
"5611",12.3355803
"5612",8.965412167
"5613",6.239727836
"5614",6.459111888
"5615",10.06746518
"5616",12.74264401
"5617",8.580537858
"5618",9.713465565
"5619",6.375891946
"5620",7.260954327
"5621",10.828446
"5622",11.511652
"5623",11.67332779
"5624",12.08676013
"5625",11.61194827
"5626",11.16487326
"5627",10.11783179
"5628",9.475863665
"5629",4.691599449
"5630",6.277212884
"5631",12.48813951
"5632",8.477517634
"5633",9.63488131
"5634",9.748138522
"5635",7.941768008
"5636",9.065811682
"5637",8.600143124
"5638",11.2213289
"5639",11.89214316
"5640",8.057623048
"5641",10.93467529
"5642",11.13687022
"5643",9.026373249
"5644",10.69860049
"5645",8.147984659
"5646",5.554691738
"5647",10.94446616
"5648",10.05842105
"5649",10.77858328
"5650",9.328011665
"5651",11.95957525
"5652",8.154926807
"5653",9.404442452
"5654",10.96271856
"5655",10.46645854
"5656",9.363629965
"5657",11.01444536
"5658",10.93862057
"5659",8.21135843
"5660",11.73064432
"5661",8.780463089
"5662",8.590325306
"5663",9.405592472
"5664",10.35844009
"5665",8.568762304
"5666",10.12346431
"5667",10.41441121
"5668",10.27803177
"5669",12.36795249
"5670",7.552565611
"5671",11.19737218
"5672",9.67260419
"5673",12.37731281
"5674",10.47162382
"5675",9.007181164
"5676",4.014041824
"5677",10.08152125
"5678",10.99437048
"5679",8.660159581
"5680",8.404932606
"5681",8.483944124
"5682",10.88980384
"5683",9.395852904
"5684",13.05493997
"5685",6.190206254
"5686",6.292168491
"5687",8.210598517
"5688",9.989967543
"5689",8.874798522
"5690",7.892109945
"5691",7.751056725
"5692",8.775584297
"5693",9.78782194
"5694",9.536293674
"5695",9.529705916
"5696",5.796828719
"5697",10.01878429
"5698",7.036691064
"5699",7.273644166
"5700",8.989623742
"5701",9.449763448
"5702",12.77413064
"5703",11.57481974
"5704",9.475889806
"5705",9.629637541
"5706",9.090126605
"5707",7.382072102
"5708",9.367879193
"5709",10.70386001
"5710",10.89350535
"5711",5.845133718
"5712",12.48271818
"5713",5.835447465
"5714",11.70039874
"5715",10.50007364
"5716",12.69890235
"5717",8.384136587
"5718",10.88318202
"5719",8.33005921
"5720",8.525075683
"5721",7.017302669
"5722",11.12920909
"5723",12.9426256
"5724",10.36114326
"5725",8.480405433
"5726",9.399896898
"5727",7.135939355
"5728",10.43117758
"5729",8.714280156
"5730",8.0705426
"5731",5.216939038
"5732",7.451845748
"5733",9.085688383
"5734",8.47610231
"5735",7.979478141
"5736",5.344629492
"5737",10.5129542
"5738",7.907062349
"5739",10.20192515
"5740",10.74446491
"5741",7.344053489
"5742",6.059822926
"5743",8.536726158
"5744",8.909230239
"5745",11.00000295
"5746",6.772461141
"5747",13.60970087
"5748",8.850604611
"5749",8.350215098
"5750",9.733348414
"5751",14.06935926
"5752",13.78949525
"5753",8.508476173
"5754",5.538274207
"5755",6.680610082
"5756",8.39864079
"5757",11.06338242
"5758",11.26717216
"5759",9.332091809
"5760",14.07679456
"5761",9.763559693
"5762",9.03516363
"5763",8.737353278
"5764",8.789768913
"5765",9.643610345
"5766",10.91149085
"5767",2.971183019
"5768",9.308526844
"5769",12.86259286
"5770",8.582720376
"5771",10.21088438
"5772",9.544233482
"5773",13.4673433
"5774",8.535525946
"5775",12.96941319
"5776",10.12442119
"5777",8.477482293
"5778",10.87452545
"5779",12.10130017
"5780",6.56543581
"5781",10.25920869
"5782",9.448892012
"5783",10.01035572
"5784",10.37889132
"5785",9.383834822
"5786",7.813874792
"5787",9.197759129
"5788",6.773736828
"5789",10.51067026
"5790",9.229251638
"5791",7.819122234
"5792",10.99984834
"5793",11.99002357
"5794",8.047187435
"5795",9.072924622
"5796",7.685449904
"5797",8.482121783
"5798",10.01250189
"5799",9.40937883
"5800",7.737821637
"5801",9.724353167
"5802",8.89272731
"5803",9.919946967
"5804",12.00774827
"5805",13.26985826
"5806",10.99967617
"5807",9.168443234
"5808",10.92524201
"5809",7.966221216
"5810",10.66614429
"5811",6.901710107
"5812",8.604651305
"5813",8.9866268
"5814",9.134503444
"5815",5.792447207
"5816",7.984526836
"5817",9.499495671
"5818",9.157266267
"5819",11.163884
"5820",7.858300865
"5821",10.75305647
"5822",10.1108752
"5823",7.69652339
"5824",8.504086108
"5825",10.14515074
"5826",10.88307855
"5827",10.59476208
"5828",10.33037668
"5829",12.2846572
"5830",8.23303085
"5831",5.412582027
"5832",7.282360215
"5833",7.2862053
"5834",9.057097709
"5835",7.201880088
"5836",10.39094923
"5837",12.61899418
"5838",10.9379919
"5839",10.03070019
"5840",10.26416536
"5841",7.216630683
"5842",8.773884513
"5843",8.38590648
"5844",10.70412063
"5845",7.818920424
"5846",6.986992415
"5847",7.499444914
"5848",8.873997525
"5849",12.00809483
"5850",7.921441731
"5851",12.42692119
"5852",8.598451095
"5853",9.65605872
"5854",6.817461721
"5855",10.03289121
"5856",8.401835413
"5857",3.456587117
"5858",9.419710862
"5859",9.508539073
"5860",7.163613456
"5861",8.095303077
"5862",6.504950229
"5863",10.05414398
"5864",5.701303733
"5865",6.980917015
"5866",8.682409692
"5867",11.0475064
"5868",8.242304985
"5869",7.904755535
"5870",11.77482065
"5871",12.93421208
"5872",5.482904355
"5873",8.991045585
"5874",8.137222761
"5875",6.103482273
"5876",11.51455022
"5877",10.89911925
"5878",12.37812733
"5879",10.4635971
"5880",7.718576994
"5881",8.40230238
"5882",9.070989575
"5883",10.05739189
"5884",8.946215646
"5885",8.613845159
"5886",9.736787033
"5887",10.50324272
"5888",9.247236027
"5889",10.74157931
"5890",10.4081089
"5891",10.42321276
"5892",8.448048673
"5893",9.465122045
"5894",10.0139522
"5895",8.069179902
"5896",10.48780518
"5897",8.62089391
"5898",10.82387442
"5899",8.1024605
"5900",12.96148269
"5901",9.040026562
"5902",10.59866297
"5903",7.53211233
"5904",9.698852612
"5905",6.232070743
"5906",8.467817151
"5907",8.629808823
"5908",8.871319686
"5909",8.683725453
"5910",10.01096346
"5911",8.725690821
"5912",6.421082352
"5913",7.953689402
"5914",8.6956479
"5915",11.50400017
"5916",10.82712159
"5917",11.91142474
"5918",9.218760289
"5919",12.21045784
"5920",10.63579773
"5921",11.32872238
"5922",12.60491828
"5923",5.182498042
"5924",12.3238122
"5925",8.002768674
"5926",8.475102753
"5927",12.33348338
"5928",8.406850874
"5929",10.44838183
"5930",6.351722294
"5931",9.406511106
"5932",8.286089395
"5933",7.608484343
"5934",10.10010408
"5935",10.6326873
"5936",9.536402171
"5937",8.163009046
"5938",5.757289034
"5939",8.944470243
"5940",8.812760398
"5941",11.47574791
"5942",7.066792582
"5943",9.307095959
"5944",7.856803411
"5945",12.25609619
"5946",9.263169656
"5947",12.74487391
"5948",7.175065193
"5949",6.029075203
"5950",6.849449444
"5951",10.35397485
"5952",14.33908249
"5953",7.260866085
"5954",10.10520345
"5955",10.0619531
"5956",10.05875316
"5957",7.169017592
"5958",13.42247639
"5959",9.176743853
"5960",7.486698533
"5961",5.776555989
"5962",10.33312584
"5963",12.11694597
"5964",8.437617772
"5965",8.905847259
"5966",8.759158163
"5967",11.30202064
"5968",7.527256436
"5969",7.983792924
"5970",7.114219583
"5971",8.522294464
"5972",10.84010362
"5973",7.662658431
"5974",12.79987249
"5975",9.401558216
"5976",12.76918384
"5977",7.763645403
"5978",11.67970733
"5979",11.19262306
"5980",3.605037877
"5981",7.97894273
"5982",9.131688968
"5983",9.441108677
"5984",10.63251396
"5985",6.026186589
"5986",12.52395858
"5987",11.92367809
"5988",11.81041957
"5989",11.5951239
"5990",10.03069133
"5991",10.98585598
"5992",6.42699315
"5993",12.44349146
"5994",12.58599666
"5995",11.60309341
"5996",9.14295048
"5997",10.25392035
"5998",11.61459003
"5999",8.601013194
"6000",7.39258816
"6001",9.194610721
"6002",8.934300373
"6003",9.594687744
"6004",7.927166096
"6005",13.57426786
"6006",8.558469472
"6007",7.866315174
"6008",9.60480958
"6009",4.506046856
"6010",6.455260167
"6011",8.649040441
"6012",8.785060726
"6013",5.837997327
"6014",6.718954801
"6015",7.785809268
"6016",8.568109681
"6017",6.19869898
"6018",7.280756724
"6019",9.407568347
"6020",9.977789856
"6021",7.367025978
"6022",9.345768451
"6023",10.30031885
"6024",6.417536956
"6025",13.26340513
"6026",10.99249091
"6027",10.50289562
"6028",11.50020212
"6029",7.813157593
"6030",11.06856713
"6031",8.887962501
"6032",6.639838516
"6033",9.425920626
"6034",9.668897639
"6035",8.637331521
"6036",7.995246108
"6037",10.54206616
"6038",8.217495263
"6039",13.4344372
"6040",7.622518384
"6041",10.85705709
"6042",9.283026256
"6043",6.728493991
"6044",11.04127108
"6045",10.18623026
"6046",13.98546622
"6047",11.28652709
"6048",9.293182213
"6049",9.600039937
"6050",9.328995422
"6051",6.474054742
"6052",8.144428803
"6053",11.41812795
"6054",13.95608346
"6055",9.163834403
"6056",13.0927435
"6057",9.861135451
"6058",10.82523777
"6059",5.862663509
"6060",10.94580329
"6061",11.59525056
"6062",6.435872034
"6063",8.924680866
"6064",10.16571563
"6065",10.876278
"6066",5.708052576
"6067",9.503569852
"6068",9.439591642
"6069",10.60646631
"6070",10.00467626
"6071",8.861871542
"6072",8.967889231
"6073",10.24759733
"6074",11.83227626
"6075",8.535748046
"6076",9.731936229
"6077",5.94176006
"6078",13.49544786
"6079",7.565431247
"6080",7.746202295
"6081",10.87611083
"6082",5.568906003
"6083",5.668834598
"6084",4.129497187
"6085",12.11105518
"6086",8.512061715
"6087",8.146949833
"6088",7.182184626
"6089",9.723215719
"6090",11.06146761
"6091",7.924893761
"6092",13.99905788
"6093",8.094660759
"6094",5.028136818
"6095",9.853742429
"6096",9.659602414
"6097",13.16424112
"6098",12.49775037
"6099",11.99273365
"6100",13.1215718
"6101",8.270833319
"6102",8.774759806
"6103",8.394908698
"6104",12.49725142
"6105",9.808960873
"6106",8.631220794
"6107",10.14089727
"6108",11.74174295
"6109",9.400563855
"6110",9.357351493
"6111",11.12219717
"6112",8.60745241
"6113",10.73143567
"6114",9.747629161
"6115",7.760794468
"6116",9.520645027
"6117",8.625034375
"6118",6.933274923
"6119",7.188097328
"6120",6.877840381
"6121",10.25691219
"6122",13.54043807
"6123",8.057851134
"6124",12.38276904
"6125",8.617519475
"6126",8.619067787
"6127",10.78040754
"6128",10.32683709
"6129",8.774791508
"6130",10.20028433
"6131",9.63887426
"6132",8.354533593
"6133",5.415502093
"6134",7.73257169
"6135",8.434100895
"6136",12.0470722
"6137",7.12629318
"6138",7.778437799
"6139",8.351771477
"6140",7.352288367
"6141",9.666235856
"6142",8.637749429
"6143",10.3940968
"6144",10.50244324
"6145",6.886061924
"6146",11.96642979
"6147",7.054418171
"6148",7.88649715
"6149",12.66081063
"6150",9.363793938
"6151",9.747288798
"6152",9.413110135
"6153",5.818412874
"6154",10.12839212
"6155",8.139327243
"6156",12.40159996
"6157",13.0598052
"6158",8.588964914
"6159",9.676783576
"6160",10.0450553
"6161",10.28131738
"6162",8.793534146
"6163",10.73188853
"6164",13.13196976
"6165",9.401335574
"6166",9.160193858
"6167",7.043772048
"6168",9.36106803
"6169",6.819544543
"6170",9.129716855
"6171",9.44932082
"6172",11.90310866
"6173",12.74645209
"6174",9.735088361
"6175",10.75235512
"6176",7.293644008
"6177",8.758500831
"6178",8.497221998
"6179",8.768162048
"6180",9.515303055
"6181",8.836506826
"6182",10.36856476
"6183",10.58317423
"6184",6.552338588
"6185",12.62667536
"6186",10.78119911
"6187",11.99124697
"6188",11.63278141
"6189",6.814172951
"6190",10.6464407
"6191",7.865827322
"6192",7.219787154
"6193",10.04603479
"6194",8.820793153
"6195",10.88779686
"6196",9.943148077
"6197",7.879677305
"6198",9.781295615
"6199",9.3312055
"6200",10.44839494
"6201",9.761651822
"6202",10.82687049
"6203",9.927286065
"6204",11.68433148
"6205",7.638663197
"6206",8.127690208
"6207",8.727758771
"6208",9.183344183
"6209",9.912239761
"6210",6.729524285
"6211",5.832232932
"6212",9.073522656
"6213",5.820612777
"6214",9.342692856
"6215",9.725734864
"6216",8.852414749
"6217",13.73769738
"6218",10.12724458
"6219",9.729618739
"6220",10.40423722
"6221",11.02739335
"6222",9.254850533
"6223",10.18817881
"6224",11.66782926
"6225",14.12481278
"6226",10.26964112
"6227",7.444094497
"6228",9.687859735
"6229",10.1354895
"6230",11.05725891
"6231",7.277250104
"6232",8.467285082
"6233",11.08263233
"6234",10.0776945
"6235",10.43435185
"6236",7.982941179
"6237",9.513505561
"6238",10.47488973
"6239",7.604308872
"6240",8.327924892
"6241",8.318053863
"6242",4.833461429
"6243",13.61222002
"6244",10.87817901
"6245",11.79506949
"6246",10.22753479
"6247",12.75724853
"6248",9.466211274
"6249",7.678448174
"6250",11.1156178
"6251",8.809676152
"6252",11.66936113
"6253",8.953802447
"6254",10.77958067
"6255",8.933225516
"6256",8.294097703
"6257",8.328158828
"6258",9.852351603
"6259",7.439347135
"6260",9.811863152
"6261",10.55202483
"6262",8.549562436
"6263",10.30718864
"6264",8.398887291
"6265",7.379779567
"6266",10.11824748
"6267",9.878603249
"6268",7.546714515
"6269",8.901285829
"6270",8.486926153
"6271",7.463258292
"6272",13.63333071
"6273",9.06294513
"6274",10.0344752
"6275",8.727653424
"6276",7.796338499
"6277",13.32184681
"6278",7.167904624
"6279",11.53123806
"6280",9.019157066
"6281",10.83434408
"6282",12.14656012
"6283",9.558372382
"6284",3.953771044
"6285",7.819533429
"6286",9.068320415
"6287",4.546632171
"6288",13.65083667
"6289",9.767549875
"6290",8.06744579
"6291",10.99455013
"6292",7.096798597
"6293",11.86802067
"6294",8.616029037
"6295",8.148692709
"6296",14.58600805
"6297",11.07367172
"6298",11.54480627
"6299",10.56615203
"6300",8.962722695
"6301",13.5337744
"6302",10.9044879
"6303",8.367456545
"6304",6.723892491
"6305",10.68890549
"6306",8.055788149
"6307",7.456572885
"6308",7.817110828
"6309",10.96728737
"6310",9.108000912
"6311",13.36874585
"6312",10.37127447
"6313",8.55110124
"6314",9.471929883
"6315",8.349340576
"6316",5.374619482
"6317",8.689809765
"6318",7.054427187
"6319",7.561439335
"6320",9.007856564
"6321",6.957185536
"6322",8.630788846
"6323",5.604166509
"6324",11.56183284
"6325",7.439912365
"6326",3.656620975
"6327",13.97406967
"6328",11.99456103
"6329",10.06219762
"6330",15.88966752
"6331",10.17211445
"6332",13.50536792
"6333",7.623581789
"6334",6.801385148
"6335",5.874723321
"6336",9.943078996
"6337",8.0085869
"6338",8.209071457
"6339",8.262037346
"6340",7.12571849
"6341",8.313380244
"6342",11.52598088
"6343",9.559074638
"6344",9.507034733
"6345",10.93200105
"6346",11.04686859
"6347",11.47369688
"6348",6.750666927
"6349",6.554279169
"6350",9.474975203
"6351",10.60651195
"6352",8.242378894
"6353",8.120071982
"6354",12.85465383
"6355",11.24708116
"6356",9.974926745
"6357",13.41494814
"6358",9.341603011
"6359",7.532598912
"6360",8.571454737
"6361",10.59321858
"6362",10.62210579
"6363",8.874065135
"6364",8.190178356
"6365",5.37798154
"6366",8.212341916
"6367",11.09859937
"6368",12.51735273
"6369",8.681445293
"6370",12.57759901
"6371",9.898461878
"6372",9.401446723
"6373",8.413143085
"6374",7.603279449
"6375",9.907756624
"6376",10.10612127
"6377",6.522693288
"6378",9.774203593
"6379",9.580642114
"6380",8.506169011
"6381",10.80708718
"6382",12.55328284
"6383",9.646048894
"6384",6.037778055
"6385",9.140007203
"6386",8.840201594
"6387",8.292225645
"6388",11.1910093
"6389",10.84565818
"6390",7.985948044
"6391",9.903647526
"6392",10.64050509
"6393",5.221970185
"6394",10.40152412
"6395",12.00660944
"6396",10.32681294
"6397",8.837764991
"6398",9.725963619
"6399",7.078465472
"6400",9.342776296
